title,tournament,division,published_at,url
Tufts vs. Stanford (Women’s Quarterfinal),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136704/
UNC vs. BYU (Women’s Showcase),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136698/
Oregon vs. UCLA (Women’s Prequarterfinal),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136696/
Tufts vs. British Columbia (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136694/
Oregon vs. Colorado (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136692/
Western Washington vs. Stanford (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136690/
Washington vs. UC Santa Barbara (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136688/
Western Washington vs. BYU (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136686/
Washington vs. North Carolina (Women’s Pool Play),2023 Stanford Invite (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/136678/
Wisconsin vs. Texas (Women’s Pool Play),2023 Centex Women’s,USAU College D-I Womens,,https://ultiworld.com/video/138409/
Yale vs. Northeastern (Women’s Final),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/136007/
Penn vs. Yale (Women’s Semifinal),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/136073/
Penn State vs. Yale (Women’s Quarterfinal),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/136296/
Pittsburgh vs. South Carolina (Women’s Prequarterfinal),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/137092/
Georgia vs. Brown (Women’s Pool Play),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/136620/
Penn State vs. Northeastern (Women’s Pool Play),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/137051/
SUNY Binghamton vs. Northeastern (Women’s Pool Play),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/136298/
Yale vs. Michigan (Women’s Pool Play),2023 Commonwealth Cup,USAU College D-I Womens,,https://ultiworld.com/video/135906/
Stanford vs. Colorado (Women’s Final),2023 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/135091/
Oregon vs. UC Santa Barbara (Women’s Third Place),2023 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/135102/
Williams vs. Bowdoin (Men’s 2nd Place Final),2023 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/140121/
Colorado College vs. Middlebury (Men’s Final),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140387/
Middlebury vs. St. Olaf (Men’s Semifinal),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140402/
Colorado College vs. Richmond (Men’s Semifinal),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140383/
Missouri S&T vs. Middlebury (Men’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140462/
Navy vs. Richmond (Men’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140398/
Carleton Eclipse vs. Mount Holyoke (Women’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140379/
Williams vs. Lewis & Clark (Men’s Prequarterfinal),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140377/
Colorado College vs. Whitman (Women’s Prequarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140396/
Lewis & Clark vs. Middlebury (Men’s Pool Play),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140394/
Richmond vs. Whitman (Men’s Pool Play),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140373/
Navy vs. Williams (Men’s Pool Play),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140371/
Berry vs. Kenyon (Men’s Pool Play),2023 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/140361/
Colorado School of Mines vs. John Brown (Men’s 3rd Place Final),2023 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/140191/
Oklahoma Christian vs. John Brown (Men’s 3rd Place Semifinal),2023 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/140261/
Oklahoma Christian vs. Colorado College (Men’s Semifinal),2023 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/139864/
Oklahoma Christian vs. Missouri S&T (Men’s Pool Play),2023 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/140247/
St. Olaf vs. Emory (Men’s Prequarterfinal),2023 Huck Finn,USAU College,,https://ultiworld.com/video/138722/
Missouri S&T vs. St. Olaf (Men’s Pool Play),2023 Huck Finn,USAU College D-III Mens,,https://ultiworld.com/video/139027/
Christopher Newport vs. Union (Men’s Pool Play),2023 Needle in a Ho Stack,USAU College D-III Mens,,https://ultiworld.com/video/138845/
Colorado College vs. Georgia Tech (Men’s Provo Play-In),2023 Centex Men’s,USAU College,,https://ultiworld.com/video/137182/
Middlebury vs. Tulane (Men’s Boulder Play-In),2023 Centex Men’s,USAU College,,https://ultiworld.com/video/137180/
Oberlin vs. Butler (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135973/
Air Force vs. Xavier (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135971/
Kenyon vs. Elon (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135969/
Whitman vs. Middlebury (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135967/
Lewis & Clark vs. Richmond (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135965/
Berry vs. Navy (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135963/
Franciscan vs. Brandeis (Men’s Match Play),2023 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/135961/
Carleton CHOP vs. Richmond (Men’s Pool Play),2023 Carolina Kickoff – Men’s,USAU College D-III Mens,,https://ultiworld.com/video/134172/
Carleton Eclipse vs. Middlebury (Women’s Final),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140385/
Portland vs. Middlebury (Women’s Semifinal),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140400/
Carleton Eclipse vs. Wellesley (Women’s Semifinal),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140381/
Missouri S&T vs. Middlebury (Men’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140462/
Navy vs. Richmond (Men’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140398/
Carleton Eclipse vs. Mount Holyoke (Women’s Quarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140379/
Colorado College vs. Whitman (Women’s Prequarterfinal),2023 D-III College Championships,USAU College,,https://ultiworld.com/video/140396/
Mount Holyoke vs. Portland (Women’s Pool Play),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140375/
Occidental vs. Whitman (Women’s Pool Play),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140392/
Haverford & Bryn Mawr vs. Catholic (Women’s Pool Play),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140390/
Colorado College vs. Carleton Eclipse (Women’s Pool Play),2023 D-III College Championships,USAU College D-III Womens,,https://ultiworld.com/video/140404/
Haverford and Bryn Mawr vs. Lehigh (Women’s Final),2023 College Regionals,USAU College D-III Womens,,https://ultiworld.com/video/140295/
St. Olaf vs. Middlebury (Women’s Semifinal),2023 Needle in a Ho Stack,USAU College D-III Womens,,https://ultiworld.com/video/138653/
Berry vs. Cedarville (Women’s Pool Play),2023 Needle in a Ho Stack,USAU College D-III Womens,,https://ultiworld.com/video/138835/
Union vs. St. Olaf (Women’s Pool Play),2023 Needle in a Ho Stack,USAU College D-III Womens,,https://ultiworld.com/video/138820/
Lewis & Clark vs. Portland (Women’s Final),2023 PLU BBQ,USAU College D-III Womens,,https://ultiworld.com/video/138467/
UCLA vs. Carleton Eclipse (Women’s Pool Play),2023 Presidents’ Day Invite,USAU College,,https://ultiworld.com/video/135035/
Showcase: Ring of Fire vs. Truck Stop (Men’s Semifinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148936/
[Bonus] Dig vs. Truck Stop (Men’s Quarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148965/
[Bonus] Ring of Fire vs. PoNY (Men’s Quarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148997/
Field Pass: Quarterfinals Round 2,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148950/
[Bonus] Rhino Slam! vs. Machine (Men’s Quarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148963/
[Bonus] Johnny Bravo vs. Revolver (Men’s Quarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148995/
Field Pass: Quarterfinals Round 1,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148948/
[Bonus] Doublewide vs. Revolver (Men’s Prequarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148993/
Field Pass: Prequarterfinals,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148946/
Showcase: Chain Lightning vs. Truck Stop (Men’s Prequarterfinal),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148924/
[Bonus] Machine vs. Chain Lightning (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148973/
Field Pass: Pool Play Round 4,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148944/
[Bonus] Rhino Slam! vs. Dig (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148956/
[Bonus] Ring of Fire vs. Truck Stop (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148985/
Field Pass: Pool Play Round 3,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148942/
[Bonus] Vault vs. Doublewide (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/149001/
Field Pass: Pool Play Round 2,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148940/
Showcase: Johnny Bravo vs. Ring of Fire (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148915/
[Bonus] Furious George vs. Chain Lightning (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148967/
[Bonus] Rhino Slam! vs. Revolver (Men’s Pool Play),2023 USA Ultimate Club Championships,USAU Club Mens,,https://ultiworld.com/video/148952/
Field Pass: Pool Play Round 1,2023 USA Ultimate Club Championships,USAU Club,,https://ultiworld.com/video/148938/
North Central Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/148156/
Mid-Atlantic Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147942/
Garden State vs. Vault (Men’s Semifinal),2023 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/149359/
[Bonus] Northwest Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147948/
Blueprint vs. Sprout (Men’s 3rd Place Final),2023 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/148780/
[Bonus] Southwest Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147958/
Doublewide vs. Johnny Bravo (Men’s Final),2023 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/148715/
[Bonus] South Central Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147956/
[Bonus] Great Lakes Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147938/
[Bonus] Southeast Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147952/
[Bonus] Northeast Regional,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147946/
Field Pass: Sunday Qualification,2023 Club Regionals,USAU Club,,https://ultiworld.com/video/147940/
Furious George vs. Sockeye (Men’s Crossover) | 2nd Half Only,2023 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/148360/
[Bonus] Ring of Fire vs. Johnny Bravo (Men’s 5th Place Final),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147101/
[Bonus] Revolver vs. PoNY (Men’s 3rd Place Final),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147096/
Field Pass: Men’s/Women’s Placement Games,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147017/
Chain Lightning vs. Revolver (Men’s Semifinal),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147107/
[Bonus] Doublewide vs. PoNY (Men’s Quarterfinal),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147086/
Field Pass: Quarterfinals,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147015/
[Bonus] Rhino Slam! vs. Ring of Fire (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147063/
[Bonus] Machine vs. Truck Stop (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147029/
Field Pass: Pool Play Round 4,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147011/
[Bonus] Johnny Bravo vs. PoNY (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147081/
Field Pass: Pool Play Round 3,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147009/
[Bonus] Doublewide vs. Rhino Slam! (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147039/
Ring of Fire vs. Truck Stop (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/146998/
Field Pass: Pool Play Round 2,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147006/
[Bonus] Vault vs. Chain Lightning (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147021/
[Bonus] Revolver vs. Johnny Bravo (Men’s Pool Play),2023 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/147047/
Field Pass: Pool Play Round 1,2023 Pro Championships,USAU Club,,https://ultiworld.com/video/147004/
Chain Lightning vs. Dig (Men’s Final),2023 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/146280/
Omen vs. Chain Lightning (Men’s Semifinal),2023 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/146435/
Sub Zero vs. Vault (Men’s Quarterfinal),2023 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/146274/
Mad Men vs. Chain Lightning (Men’s Pool Play),2023 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/146286/
